"","ASV","CopiotrophyIndex","dCUB","nGenes","nCAZy"
"32","0ff040f65fc45e20dfab821601ff5b44",2.72320182948204,-0.110414932040574,2336,48
"33","14cf1749c9eb4df97694203b73958cf9",2.72320182948204,-0.110414932040574,2336,48
"34","4ea87faa89c4ad0ac8299f550f8844ee",2.72320182948204,-0.110414932040574,2336,48
"35","5ba0fd8a7caa4262151928bfe353a968",2.72320182948204,-0.110414932040574,2336,48
"36","9f32c1d9e864ca56999ecba030ef815c",2.72320182948204,-0.110414932040574,2336,48
"37","9f920e52d1140c84ba90b63c011cb72c",2.72320182948204,-0.110414932040574,2336,48
"38","b10bd77d7cbd4c9c0488ab9e34cbf8b5",2.72320182948204,-0.110414932040574,2336,48
"39","d19f901e0048b513e04cee6a6b137447",2.72320182948204,-0.110414932040574,2336,48
"40","f5e9b3b1ecb596846c25f2e94c754024",2.72320182948204,-0.110414932040574,2336,48
"41","21f2f24bad57bd98d0857d31351da086",1.95520289315288,-0.0181505159845969,1411,30
"42","3283e0d5d6b21335b185870ec39dc7bd",1.95520289315288,-0.0181505159845969,1411,30
"43","60dafd4a321ce1fe65bd901b0252ce3e",1.95520289315288,-0.0181505159845969,1411,30
"44","57b3beebda7862a64be26dc80e2863c2",2.05608267418943,-0.0535502886608845,1346,28
"45","3b9848bcf6e8ea84a7d5ba080be7fefe",1.84399349407183,-0.0285735041720079,1013,19
"46","3be52c1363d9ebf5c32dbbb37b7e1b2c",1.84399349407183,-0.0285735041720079,1013,19
"47","00ad03047439cfe7bfe77762f4006780",1.69968281748534,0.0456288793210829,1169,19
"48","00ea24154f58f05f38011a877f778acf",1.69968281748534,0.0456288793210829,1169,19
"49","053b1d0931d9ce46c7d1950e107ad621",1.69968281748534,0.0456288793210829,1169,19
"50","0560f2bedd7e5fa2893d74358cd01d4a",1.69968281748534,0.0456288793210829,1169,19
"51","05ff9b624d4c539f4834c99114be2c97",1.69968281748534,0.0456288793210829,1169,19
"52","09731cf8e0c701c985fa4e03cd4d41b0",1.69968281748534,0.0456288793210829,1169,19
"53","0b970300d0631e3b013b935afbaa6d6c",1.69968281748534,0.0456288793210829,1169,19
"54","0e3090e52280ba2a5365bc56c1883789",1.69968281748534,0.0456288793210829,1169,19
"55","117843e2ba316f3df003f604d7bd3244",1.69968281748534,0.0456288793210829,1169,19
"56","117bc5633c7f0a46720b6f2acdc95bfe",1.69968281748534,0.0456288793210829,1169,19
"57","117fbbe8490d4103e6a02b093cbf1329",1.69968281748534,0.0456288793210829,1169,19
"58","1239e01981920bbc0334bff745fd4242",1.69968281748534,0.0456288793210829,1169,19
"59","139279a1d3b01118c881f0d94b877803",1.69968281748534,0.0456288793210829,1169,19
"60","13fba739d397550bc6ff02f1efa13c7c",1.69968281748534,0.0456288793210829,1169,19
"61","15f3fde868271c4b2ffd378b8a8cb314",1.69968281748534,0.0456288793210829,1169,19
"62","18adc552d776a50b1699f6c6905562dc",1.69968281748534,0.0456288793210829,1169,19
"63","18f0e852e25adf69565ec9b1c0d46d23",1.69968281748534,0.0456288793210829,1169,19
"64","1b4cb34410805b67f6c9ebcecd379e98",1.69968281748534,0.0456288793210829,1169,19
"65","1d2433f4972debde3df70b53d43d45a9",1.69968281748534,0.0456288793210829,1169,19
"66","1d713e3b610ed64d1bd98466017be3a6",1.69968281748534,0.0456288793210829,1169,19
"67","1ef03c3e15abf227e5c76d11414469f0",1.69968281748534,0.0456288793210829,1169,19
"68","1ef491eb408e17e53f8e0c8402b97ea8",1.69968281748534,0.0456288793210829,1169,19
"69","1f003a60df785f196bd1e013ef961175",1.69968281748534,0.0456288793210829,1169,19
"70","1f4c018f89e4d109f0a648b9185d1e3a",1.69968281748534,0.0456288793210829,1169,19
"71","20f3ebd303dc86ea51c2616a725e5ac3",1.69968281748534,0.0456288793210829,1169,19
"72","212e504b49f497cb095771ff6c7de4bc",1.69968281748534,0.0456288793210829,1169,19
"73","2207378ea468cfe57566eb5874a64900",1.69968281748534,0.0456288793210829,1169,19
"74","22175f24a23529eb835e680c340cabaf",1.69968281748534,0.0456288793210829,1169,19
"75","23b27556774c3582e355eebe972b795d",1.69968281748534,0.0456288793210829,1169,19
"76","24f4c9b5c1b8cd7fb8859071983d9816",1.69968281748534,0.0456288793210829,1169,19
"77","24f9c5af2c91654c037147f07a9d8440",1.69968281748534,0.0456288793210829,1169,19
"78","25e04f36ddb70408dc519775088503b2",1.69968281748534,0.0456288793210829,1169,19
"79","26574d053b621fadb7fa9034516321fb",1.69968281748534,0.0456288793210829,1169,19
"80","26b26f7ec9e08c9fd672fb9f82c86531",1.69968281748534,0.0456288793210829,1169,19
"81","27fe0d33d6c80a6f5ea97bd4e7c26151",1.69968281748534,0.0456288793210829,1169,19
"82","28ad1730a2097e7939772c3672b01199",1.69968281748534,0.0456288793210829,1169,19
"83","2a2569b91a28f8a6b1e1d1196d85225e",1.69968281748534,0.0456288793210829,1169,19
"84","2ab658df94eb7674f469c3fe26a0aa17",1.69968281748534,0.0456288793210829,1169,19
"85","2ca04130d779d39f8991a15b6c474303",1.69968281748534,0.0456288793210829,1169,19
"86","2cd2547d58e70a3b1e7c4275973d5124",1.69968281748534,0.0456288793210829,1169,19
"87","2e955000e7e33a04f8833113474f81d1",1.69968281748534,0.0456288793210829,1169,19
"88","2fac3449bf4e5bb7114cc5a606465020",1.69968281748534,0.0456288793210829,1169,19
"89","305f8156c2557dbf20ebfafd622832a3",1.69968281748534,0.0456288793210829,1169,19
"90","321fa1269fac02b8937299d28066e247",1.69968281748534,0.0456288793210829,1169,19
"91","351d03934a143aebc75d17d50b8495e7",1.69968281748534,0.0456288793210829,1169,19
"92","354072bbaeec0df23f33fafe426754a8",1.69968281748534,0.0456288793210829,1169,19
"93","38174a494f620c217387f48b00d886d9",1.69968281748534,0.0456288793210829,1169,19
"94","3894c0d67e57ee8b1a7684def4d171aa",1.69968281748534,0.0456288793210829,1169,19
"95","3926fb04d9c5877cb8e111a85fc2c31f",1.69968281748534,0.0456288793210829,1169,19
"96","39dc4d31af8bffefbca505e31f78e086",1.69968281748534,0.0456288793210829,1169,19
"97","3a82b9f39f1b17daae377a4c817b309b",1.69968281748534,0.0456288793210829,1169,19
"98","4174f9770101ce8933f296398ea03ee2",1.69968281748534,0.0456288793210829,1169,19
"99","42a3bd9bbb997d1e929de22911b633b3",1.69968281748534,0.0456288793210829,1169,19
"100","42fbf752e34962421be4a827350996e0",1.69968281748534,0.0456288793210829,1169,19
"101","4351480707933284f677d6f8d5802b47",1.69968281748534,0.0456288793210829,1169,19
"102","4354e23a4868e137290190048219fcde",1.69968281748534,0.0456288793210829,1169,19
"103","4388a5b041785c9764e8121882d8c6c9",1.69968281748534,0.0456288793210829,1169,19
"104","43b7ded77677fc476db0818640e23a41",1.69968281748534,0.0456288793210829,1169,19
"105","455695756d13f9f80acb8faf1ef110e5",1.69968281748534,0.0456288793210829,1169,19
"106","456d6299503c30fc387407e640b2c8e4",1.69968281748534,0.0456288793210829,1169,19
"107","4681ccdaaf093e1ba3ca80f3dd7c4a8b",1.69968281748534,0.0456288793210829,1169,19
"108","476ca2f1dd6cb79d3901b2dbbc4bea3a",1.69968281748534,0.0456288793210829,1169,19
"109","4bef173d7effd183ac6632231beb0ab1",1.69968281748534,0.0456288793210829,1169,19
"110","4c639554631b4ed9aface6e49c9a1248",1.69968281748534,0.0456288793210829,1169,19
"111","4e83d2f0dd7fbd5ff60165134578ba2c",1.69968281748534,0.0456288793210829,1169,19
"112","4ea41d04238d34be4a622c61129ac350",1.69968281748534,0.0456288793210829,1169,19
"113","5014ef7bcdfb835ff5fbcb69ece722b6",1.69968281748534,0.0456288793210829,1169,19
"114","5140165ec3443551b2fb95c0ad196f57",1.69968281748534,0.0456288793210829,1169,19
"115","531b10e6c17476bba61867c361f4e5bd",1.69968281748534,0.0456288793210829,1169,19
"116","56040f61c56d66a654d9282166a0cd24",1.69968281748534,0.0456288793210829,1169,19
"117","5700e1ea0a2c64a17ef40f1f468a0d82",1.69968281748534,0.0456288793210829,1169,19
"118","5780dd6251324f6210d05e6ee0eabfb9",1.69968281748534,0.0456288793210829,1169,19
"119","5799b717307708034d683aadc91218f1",1.69968281748534,0.0456288793210829,1169,19
"120","57f83a8332992e14a6ad10456f409ef5",1.69968281748534,0.0456288793210829,1169,19
"121","58718029f6aa3de81cf69fecdac26f1a",1.69968281748534,0.0456288793210829,1169,19
"122","59946186b3597686ff5c69e4ff945793",1.69968281748534,0.0456288793210829,1169,19
"123","5a506d2056a5a841c2fdf79e7df31f25",1.69968281748534,0.0456288793210829,1169,19
"124","5ad831922b74134ad344bd2cb0e0e3b8",1.69968281748534,0.0456288793210829,1169,19
"125","5c6a254d0c17513f1d1883e914b98eb2",1.69968281748534,0.0456288793210829,1169,19
"126","5d70ad0787f6b6bd89bb2761e547549e",1.69968281748534,0.0456288793210829,1169,19
"127","6020c19e95ae2e0f05af5ed1653c0983",1.69968281748534,0.0456288793210829,1169,19
"128","60602ff3e929ea30364a5d4b06836e57",1.69968281748534,0.0456288793210829,1169,19
"129","60784542b4a4ce86e05e2736c5b72db8",1.69968281748534,0.0456288793210829,1169,19
"130","615573402792a86a7caa5e8c6479ec41",1.69968281748534,0.0456288793210829,1169,19
"131","62a8e89165f784d2023662badf1e3242",1.69968281748534,0.0456288793210829,1169,19
"132","63c761eafe70a666686655937e06f48d",1.69968281748534,0.0456288793210829,1169,19
"133","64247fb5e66817d3222176fa29e7c39c",1.69968281748534,0.0456288793210829,1169,19
"134","64f5ee8df0517bf80f27f692fb459dab",1.69968281748534,0.0456288793210829,1169,19
"135","6558f00155d17ce281b3d0486149ac91",1.69968281748534,0.0456288793210829,1169,19
"136","67c131b48594a8575418e52534ab919a",1.69968281748534,0.0456288793210829,1169,19
"137","680c5af76cb292042f90affb27c38502",1.69968281748534,0.0456288793210829,1169,19
"138","691c4f795322c8bec58ca9c80430623f",1.69968281748534,0.0456288793210829,1169,19
"139","6989ba68ff1a9e068c7283b6f0f5ba7f",1.69968281748534,0.0456288793210829,1169,19
"140","7766896927d2f2429eb470eadaa8153e",1.69968281748534,0.0456288793210829,1169,19
"141","77b625f76080619e55dd4473c60791bb",1.69968281748534,0.0456288793210829,1169,19
"142","78d84afc78bd1af02d18c049824d5a4d",1.69968281748534,0.0456288793210829,1169,19
"143","794fa0a7b2b09c277f540e3cc7fb939c",1.69968281748534,0.0456288793210829,1169,19
"144","79588eca17699c3929eee240fe569317",1.69968281748534,0.0456288793210829,1169,19
"145","7a2a18e6937dc1bca1bd1c3abc41d3b9",1.69968281748534,0.0456288793210829,1169,19
"146","7db27bf55b3d62ced5e732c443c9db6d",1.69968281748534,0.0456288793210829,1169,19
"147","7e79f023b8426b0d8b615452bc9d76e7",1.69968281748534,0.0456288793210829,1169,19
"148","7f873ad7b4187d0892496c14dfee8575",1.69968281748534,0.0456288793210829,1169,19
"149","801da2bb9b7240ad5f1e2b3fe82aa11d",1.69968281748534,0.0456288793210829,1169,19
"150","80211432aabf88953abdaee20c2f4801",1.69968281748534,0.0456288793210829,1169,19
"151","8073dd4c19198721c9a6829e4c5b6314",1.69968281748534,0.0456288793210829,1169,19
"152","811c7542da5eb306d3a0637c80c7cc09",1.69968281748534,0.0456288793210829,1169,19
"153","821c491d3fb9c97529eb6ab571b62065",1.69968281748534,0.0456288793210829,1169,19
"154","8310940e7bacf2c617ea0c4445969cc8",1.69968281748534,0.0456288793210829,1169,19
"155","8419a426f649516aba6680b60a50d3d0",1.69968281748534,0.0456288793210829,1169,19
"156","847b09f9567902ba803cba266962c071",1.69968281748534,0.0456288793210829,1169,19
"157","85c7ef3b52cb71dcbe0854cf7a49b535",1.69968281748534,0.0456288793210829,1169,19
"158","87f1bede015d77e6d0d85cd8d61968af",1.69968281748534,0.0456288793210829,1169,19
"159","8a014d1c0047ef2fc6d7530fef97dc0c",1.69968281748534,0.0456288793210829,1169,19
"160","8a6cfdb9cc80b7bf5e4d3e4ceba1b371",1.69968281748534,0.0456288793210829,1169,19
"161","8cae5bdf1ed45562157ace92fa870037",1.69968281748534,0.0456288793210829,1169,19
"162","8e6b0bf50edcbe15c769e9fdc95204be",1.69968281748534,0.0456288793210829,1169,19
"163","8edbda68b25c57dde9598e1dc88b3844",1.69968281748534,0.0456288793210829,1169,19
"164","8ee51208c4fad8b5a155b11292f33b03",1.69968281748534,0.0456288793210829,1169,19
"165","8f933b386cbaa3a30f516a687f742d88",1.69968281748534,0.0456288793210829,1169,19
"166","8faabdb7889b95d7b54c8c83169f914b",1.69968281748534,0.0456288793210829,1169,19
"167","90280fcdec372042735c0c5179627fde",1.69968281748534,0.0456288793210829,1169,19
"168","929e5a1c5ec6f50dcddf67d9ae9a053b",1.69968281748534,0.0456288793210829,1169,19
"169","93ff11f6d7426270e9f2309b8ae2e936",1.69968281748534,0.0456288793210829,1169,19
"170","94d89ebf52c00a19375155ebb622f2ad",1.69968281748534,0.0456288793210829,1169,19
"171","957dc3a04b4f10da927c8a36c4112127",1.69968281748534,0.0456288793210829,1169,19
"172","973d22ac63d1cbe2b07df706284e1cc1",1.69968281748534,0.0456288793210829,1169,19
"173","97b3d01b142aa70b3ccb44abccfbf559",1.69968281748534,0.0456288793210829,1169,19
"174","97ed627d3845e02a77a9ee29f3221361",1.69968281748534,0.0456288793210829,1169,19
"175","98feeed40902d272f719b6bdb40859ad",1.69968281748534,0.0456288793210829,1169,19
"176","9a4d0c772876109be9e7854ae19830e5",1.69968281748534,0.0456288793210829,1169,19
"177","9c22d5c36cf0e13d1e7d2b04063c57d4",1.69968281748534,0.0456288793210829,1169,19
"178","9e224be534879694cec191f6ea40a6a0",1.69968281748534,0.0456288793210829,1169,19
"179","9ecbc5d5169fff18c1ae0ae788a79aa3",1.69968281748534,0.0456288793210829,1169,19
"180","9eefc5e0de5f1673a4b68e3e297faf51",1.69968281748534,0.0456288793210829,1169,19
"181","9f11753cf5e4993394a88865b3b5d179",1.69968281748534,0.0456288793210829,1169,19
"182","a00204c358dfbe5c2635abd4d863fa2f",1.69968281748534,0.0456288793210829,1169,19
"183","a0a02fd4d34e8d6606e112f0ad42ba8a",1.69968281748534,0.0456288793210829,1169,19
"184","a0abd14842c694f5a064b0b773b79b1e",1.69968281748534,0.0456288793210829,1169,19
"185","a1e130b20a8fedcdc2a5b83a4b4e17f7",1.69968281748534,0.0456288793210829,1169,19
"186","a234f8a143e08c355daef5a9623fc28a",1.69968281748534,0.0456288793210829,1169,19
"187","a23e203f70669acf340ee8b85d2d3117",1.69968281748534,0.0456288793210829,1169,19
"188","a5f5a48ccd11eee80b31656e243b4585",1.69968281748534,0.0456288793210829,1169,19
"189","a602a92c989aaca528efa86368f827f8",1.69968281748534,0.0456288793210829,1169,19
"190","aa20df4228bd6ff286ea1845ca40a051",1.69968281748534,0.0456288793210829,1169,19
"191","ab0ec0dc900f99efda3bed805e5ce1fb",1.69968281748534,0.0456288793210829,1169,19
"192","ab5981b4a220352554a3f17c0cfb9b16",1.69968281748534,0.0456288793210829,1169,19
"193","aba1ebcf04a534a09816adad09347e69",1.69968281748534,0.0456288793210829,1169,19
"194","abda46d9c72b39e1082bf862a12c60d9",1.69968281748534,0.0456288793210829,1169,19
"195","abf38589137adb8c1c096c6f4f937863",1.69968281748534,0.0456288793210829,1169,19
"196","ac885b30bd10d1bf68a02ed8909dbfda",1.69968281748534,0.0456288793210829,1169,19
"197","acaa47472edbd84b282a68ad664e05d7",1.69968281748534,0.0456288793210829,1169,19
"198","accf873b431ce51a18d4ae15d9e7f7f9",1.69968281748534,0.0456288793210829,1169,19
"199","ae2aed007bd60837cad39ae37f9ae8f9",1.69968281748534,0.0456288793210829,1169,19
"200","ae8787f9098427aafb2e7a53f1e90155",1.69968281748534,0.0456288793210829,1169,19
"201","b04a5d1b23ba9a7ad6fac274fd1c034d",1.69968281748534,0.0456288793210829,1169,19
"202","b0c8947ceb8dac88f2e72d32d264b58d",1.69968281748534,0.0456288793210829,1169,19
"203","b16bbb179b65a84c8024ba84c1b210de",1.69968281748534,0.0456288793210829,1169,19
"204","b19f7c9f98e43c3dc9f98e5b4d0797a7",1.69968281748534,0.0456288793210829,1169,19
"205","b3aaad24e326b74cc3f6008eedd21166",1.69968281748534,0.0456288793210829,1169,19
"206","b670902bc648e99c29efdb13c8edbb5a",1.69968281748534,0.0456288793210829,1169,19
"207","b6fa426b9f5b0fa2f28acc65e5ca8864",1.69968281748534,0.0456288793210829,1169,19
"208","b9196015e79f940f59c78c67965a9da9",1.69968281748534,0.0456288793210829,1169,19
"209","bacb5c1c363706536bc077b9080586f0",1.69968281748534,0.0456288793210829,1169,19
"210","bbc79164a7bb6b2edff15229b1f509a8",1.69968281748534,0.0456288793210829,1169,19
"211","bbf278e24c30a5bc9ddf97f4d39745d2",1.69968281748534,0.0456288793210829,1169,19
"212","be667488973c9d892aa8d4955f63bc62",1.69968281748534,0.0456288793210829,1169,19
"213","c1deadb154705f14e55c0fd9042b7a06",1.69968281748534,0.0456288793210829,1169,19
"214","c3248a4290bdf8f2005828b5c5216528",1.69968281748534,0.0456288793210829,1169,19
"215","c3e4b56e50a19dad65ec6f8f926086b5",1.69968281748534,0.0456288793210829,1169,19
"216","c5f7f2801db983e6c92787b3d06e43c8",1.69968281748534,0.0456288793210829,1169,19
"217","c714440f3540623c1ef379d81c6d9d15",1.69968281748534,0.0456288793210829,1169,19
"218","c92f2acaa1e576e1db82e5df437b077b",1.69968281748534,0.0456288793210829,1169,19
"219","c95371c0cb6fc8a85eab3a4532d77f23",1.69968281748534,0.0456288793210829,1169,19
"220","c9b9c5abe59db7a8f8d179d013369372",1.69968281748534,0.0456288793210829,1169,19
"221","cc53bf6e2bc80614242dcb5fa496a091",1.69968281748534,0.0456288793210829,1169,19
"222","cc7e44ea39f97f790fb7ef0f5b4dbd63",1.69968281748534,0.0456288793210829,1169,19
"223","ceae572916ebb9333495da727da62103",1.69968281748534,0.0456288793210829,1169,19
"224","d19a70b02b2b7d8dee1770116c0215c1",1.69968281748534,0.0456288793210829,1169,19
"225","d2b9ccf4de1a8d2457b86ad04c22dbf7",1.69968281748534,0.0456288793210829,1169,19
"226","d4d2eb6b90c61dcf3a6c0e05764cf093",1.69968281748534,0.0456288793210829,1169,19
"227","d501c3439f36753b85bf21a932a2d5e7",1.69968281748534,0.0456288793210829,1169,19
"228","d78d3e5b62d3a4cc73e67a17a65ca04b",1.69968281748534,0.0456288793210829,1169,19
"229","d7e0a1051bc8cf4fbfbb66e2fd9e5833",1.69968281748534,0.0456288793210829,1169,19
"230","d815c4b4b18082f8aea04318f40c28d0",1.69968281748534,0.0456288793210829,1169,19
"231","d9a9f85ba6dbabf57f7b23c8cfeacc59",1.69968281748534,0.0456288793210829,1169,19
"232","d9c8777f64969e5871d2ea4017790ea9",1.69968281748534,0.0456288793210829,1169,19
"233","dc9e988ef62764eab14ce8bb6887b6d4",1.69968281748534,0.0456288793210829,1169,19
"234","dd41ceafaf836e6425f1a0159bc48444",1.69968281748534,0.0456288793210829,1169,19
"235","de675c101d4a68a9a29bc20ee5b9ce62",1.69968281748534,0.0456288793210829,1169,19
"236","e198e454b25506aa82ea7e1a723595ce",1.69968281748534,0.0456288793210829,1169,19
"237","e24318b4be61549aeb3e990a24b3e33a",1.69968281748534,0.0456288793210829,1169,19
"238","e27a9215f33e63abc881bc21020c62b2",1.69968281748534,0.0456288793210829,1169,19
"239","e3619428a58731f49d82cff2db656b1d",1.69968281748534,0.0456288793210829,1169,19
"240","e436b31bc2184fefc21f62e1fe8f4143",1.69968281748534,0.0456288793210829,1169,19
"241","e440b61db58caed5e1ef2570113ff36e",1.69968281748534,0.0456288793210829,1169,19
"242","e52cee26b2a65fa7c59e7177c2797d40",1.69968281748534,0.0456288793210829,1169,19
"243","e6a56aebb58a3fd1751b007d39e91ea4",1.69968281748534,0.0456288793210829,1169,19
"244","e6ab9ad3de1f8fb6aa83506d3461ad5f",1.69968281748534,0.0456288793210829,1169,19
"245","e6f2fcb3bbf96459b69c2bcf3f948665",1.69968281748534,0.0456288793210829,1169,19
"246","e7f94b18577cc763fe7cce28c0117243",1.69968281748534,0.0456288793210829,1169,19
"247","e802aa198eb70fdf7c6a0c4002bd43b6",1.69968281748534,0.0456288793210829,1169,19
"248","e91627e20033cd2c2b8281863437f82c",1.69968281748534,0.0456288793210829,1169,19
"249","ed1ff8f66431efe65db500df524abf3e",1.69968281748534,0.0456288793210829,1169,19
"250","ef315a8b78403e7ac9668ec5b90878d3",1.69968281748534,0.0456288793210829,1169,19
"251","f00c824d747335283924231008cd4172",1.69968281748534,0.0456288793210829,1169,19
"252","f01894e3dc601186a4d47aeb44a72919",1.69968281748534,0.0456288793210829,1169,19
"253","f0d20c0604457a2c76292374d8d92a14",1.69968281748534,0.0456288793210829,1169,19
"254","f14ed5fccb5a7e6bdfa46144e078f28a",1.69968281748534,0.0456288793210829,1169,19
"255","f383ffbc686c8d896c024022cca58554",1.69968281748534,0.0456288793210829,1169,19
"256","f600a8d7856f28ed07d8e98ebf62d258",1.69968281748534,0.0456288793210829,1169,19
"257","f66ab35f140bc4392e1f0861466ee88d",1.69968281748534,0.0456288793210829,1169,19
"258","f70e9e2bafcf1d731b9414aa11989f62",1.69968281748534,0.0456288793210829,1169,19
"259","fd9d4c5ba5e58ed829581dbf5b3499a2",1.69968281748534,0.0456288793210829,1169,19
"260","fdb5c30d93dcb6f78fa534749e35363e",1.69968281748534,0.0456288793210829,1169,19
"261","fdcac9e53876c6a30626ffe3d8a1deb5",1.69968281748534,0.0456288793210829,1169,19
"262","ff25c7317ce7d746fc14f74a5244f0ee",1.69968281748534,0.0456288793210829,1169,19
"263","fb49ceeb90d228259f114356b333b024",4.61943129331151,-0.415122694729141,3801,44
"264","cd9b5d9ccb0e161afb6b69a32410c4c1",5.21471291540529,-0.559579245781269,4055,54
"265","0394a89451c9cbbe01a00b0123f0097c",2.57387224872515,-0.0713773341850138,2104,31
"266","068525d4963722a0815524a39fa4ccca",2.57387224872515,-0.0713773341850138,2104,31
"267","14a4e3cfa7b7e775ca1d0ed40a07cbb0",2.57387224872515,-0.0713773341850138,2104,31
"268","1739f54b0bc60e4daa0a7a5d43629813",2.57387224872515,-0.0713773341850138,2104,31
"269","27f112ffa50df63a768454c11aea123b",2.57387224872515,-0.0713773341850138,2104,31
"270","2cf298f18fe791a431a36bc23f0a5fda",2.57387224872515,-0.0713773341850138,2104,31
"271","32a806cd23c101b48db1b7efadf89c1a",2.57387224872515,-0.0713773341850138,2104,31
"272","58345f6d1dbc3693fd518e3603d0fbba",2.57387224872515,-0.0713773341850138,2104,31
"273","5c4d3b9bb543b122a3e293ccb8bed575",2.57387224872515,-0.0713773341850138,2104,31
"274","709d918c1c0ca20d34e449e54bfcfe10",2.57387224872515,-0.0713773341850138,2104,31
"275","7d361023cc9f411906e9678d93335eb3",2.57387224872515,-0.0713773341850138,2104,31
"276","8623748290cff4bc20e3e08cb309b7da",2.57387224872515,-0.0713773341850138,2104,31
"277","88ee296ed3b286426b13bbeedbd62413",2.57387224872515,-0.0713773341850138,2104,31
"278","8fb81a35d54554a1c73045bf403c31e0",2.57387224872515,-0.0713773341850138,2104,31
"279","b15a53a3162db06495ccfa41efd02969",2.57387224872515,-0.0713773341850138,2104,31
"280","b47bbbe4f41d364d97c3c6cd536686b7",2.57387224872515,-0.0713773341850138,2104,31
"281","b9f7b08d60bd1d517ddb1ba492c75958",2.57387224872515,-0.0713773341850138,2104,31
"282","bad0664d66407d36ebafe103d5fda0ce",2.57387224872515,-0.0713773341850138,2104,31
"283","d0ec7f2a454ed03efee8ed04dd78614b",2.57387224872515,-0.0713773341850138,2104,31
"284","f0a2ed50df544cfd95ccd5e3e11ea663",2.57387224872515,-0.0713773341850138,2104,31
"285","f791d63d2c4708eaaea062621ad7d0c3",2.57387224872515,-0.0713773341850138,2104,31
"286","00f96ba9a04f94e62cdd1310c8f7952f",1.29309589182811,0.0347729837888006,835,28
"287","03ec65108d6be764deb4d61d8a2f8f1d",1.29309589182811,0.0347729837888006,835,28
"288","0558e9b454ff7b858aa7c4ced3bfab17",1.29309589182811,0.0347729837888006,835,28
"289","09c38fc2c6b4def9c9d1c92ccd499e50",1.29309589182811,0.0347729837888006,835,28
"290","0c657979a8abe88bd3ac48fd312eaf8f",1.29309589182811,0.0347729837888006,835,28
"291","1d5f23ecf609f2d4614edcb211fd4461",1.29309589182811,0.0347729837888006,835,28
"292","30bb7b3a5910be9ac50ad7ef46e7c2cb",1.29309589182811,0.0347729837888006,835,28
"293","35387be86f07cc1139e4747e663c4d14",1.29309589182811,0.0347729837888006,835,28
"294","3c9cf99933cae827f224f755944e085c",1.29309589182811,0.0347729837888006,835,28
"295","421908f38fe1241d664aa74dadf8cff0",1.29309589182811,0.0347729837888006,835,28
