"ASV" "CopiotrophyIndex" "dCUB" "nGenes" "nCAZy"
"41" "c3c4ee3ae0046c3599e8b6c3b4c14829" 3.68033036982543 -0.147396060263381 4076 24
"42" "d5dfa7b6be369d3973b44262d8dc034b" 3.68033036982543 -0.147396060263381 4076 24
"43" "dbf93a0585dca46f3971117da832b16c" 3.68033036982543 -0.147396060263381 4076 24
"44" "e3c28d4c4b7c1d613dcb31ca805b2834" 3.68033036982543 -0.147396060263381 4076 24
"45" "ec69716481aecd4b876fa47455e99121" 3.68033036982543 -0.147396060263381 4076 24
"46" "ef0e3f724c4355da1de73f9ddaf8347f" 3.68033036982543 -0.147396060263381 4076 24
"47" "4201659196870275ac280915a2005571" 3.17230021714884 -0.254154862325099 2237 11
"48" "7337a83319547a379731861b528bd4af" 3.17230021714884 -0.254154862325099 2237 11
"49" "13dc7f47df29ecd2679dbf11e9011001" 2.61995837249388 -0.110414932040574 2336 9
"50" "15b1a741018da4c91e31f4332a224979" 2.61995837249388 -0.110414932040574 2336 9
"51" "2318ca895b13a178ad156d66a83874af" 2.61995837249388 -0.110414932040574 2336 9
"52" "2386ed3e9642808d5c300af26935cac8" 2.61995837249388 -0.110414932040574 2336 9
"53" "27ad58ce256ec16dc9071f02e6bbcb8c" 2.61995837249388 -0.110414932040574 2336 9
"54" "377acebe4964b0153adc06fbaf6074d5" 2.61995837249388 -0.110414932040574 2336 9
"55" "3c6c05dd01e5db9f9087c6fef61ede69" 2.61995837249388 -0.110414932040574 2336 9
"56" "3c82d1b903869e3e42fb89da544c5383" 2.61995837249388 -0.110414932040574 2336 9
"57" "5deec1312f7f445915d4fbdcf9a63e17" 2.61995837249388 -0.110414932040574 2336 9
"58" "697425df5c329d555f15f1b6d33a7757" 2.61995837249388 -0.110414932040574 2336 9
"59" "750a754195bb558f779e73bee3eedd3b" 2.61995837249388 -0.110414932040574 2336 9
"60" "7e96d15a1433bdb1c92217f02c98638b" 2.61995837249388 -0.110414932040574 2336 9
"61" "82465b2a6ccc926ac6b9886efe452dc2" 2.61995837249388 -0.110414932040574 2336 9
"62" "83d9adbfef31846f6a451a73753b7af2" 2.61995837249388 -0.110414932040574 2336 9
"63" "841cbd6245062464406e9b9bdc1f2891" 2.61995837249388 -0.110414932040574 2336 9
"64" "b5391069ec91421fb97e70f895f0c628" 2.61995837249388 -0.110414932040574 2336 9
"65" "bae1e9603d373e16566612aec55bfb41" 2.61995837249388 -0.110414932040574 2336 9
"66" "c1965b24c3300affb79f2833bf2e4934" 2.61995837249388 -0.110414932040574 2336 9
"67" "d19f901e0048b513e04cee6a6b137447" 2.61995837249388 -0.110414932040574 2336 9
"68" "dffe04b2534272f3b08f7002256bcc41" 2.61995837249388 -0.110414932040574 2336 9
"69" "e0d8d3408e011bd76f5bf6121971de72" 2.61995837249388 -0.110414932040574 2336 9
"70" "eb5c5dd5f155e9be2a67f4adcb4cf6c6" 2.61995837249388 -0.110414932040574 2336 9
"71" "ef0f084fbdadacab4a90512e1675b1b4" 2.61995837249388 -0.110414932040574 2336 9
"72" "3eb760e60f9536beecf2260e8065c645" 2.67994630932793 -0.248095577943592 1721 1
"73" "773b0a4a56e8ac1e06f3d4c725aac71e" 2.67994630932793 -0.248095577943592 1721 1
"74" "79e3ac10a2d72159ce7374eda836582d" 2.67994630932793 -0.248095577943592 1721 1
"75" "9cf76ec04d4edb7641de43b14e2f7c62" 2.67994630932793 -0.248095577943592 1721 1
"76" "b37f1ab822d3d43f376c5c0765537258" 2.67994630932793 -0.248095577943592 1721 1
"77" "0cc11497326c22546a1ba76411aea7d2" 5.68645324735439 -0.735675502554342 3070 33
"78" "5d681d71fea38a8170161bbafb68c008" 5.68645324735439 -0.735675502554342 3070 33
"79" "afb695a2c4785cc4a88652fd57ef0928" 2.03343742677685 -0.0554404662174551 1394 7
"80" "bf3e15c1eb02a0973e62db1d1ffe46c2" 2.03343742677685 -0.0554404662174551 1394 7
"81" "21f2f24bad57bd98d0857d31351da086" 1.89743440114773 -0.0181505159845969 1411 7
"82" "3283e0d5d6b21335b185870ec39dc7bd" 1.89743440114773 -0.0181505159845969 1411 7
"83" "60dafd4a321ce1fe65bd901b0252ce3e" 1.89743440114773 -0.0181505159845969 1411 7
"84" "02c59af0d7b7e54d921ad5d795d696dd" 2.90794309674734 -0.0681413748439388 2320 29
"85" "0edb49094445c09d16a89c9559761eb2" 2.90794309674734 -0.0681413748439388 2320 29
"86" "134b711e5f34c41628423c2240958b9b" 2.90794309674734 -0.0681413748439388 2320 29
"87" "176243a65e5a7b0337538fe38e74eb7f" 2.90794309674734 -0.0681413748439388 2320 29
"88" "1e07fb2b3a9f0abd87f7f4407bf0801c" 2.90794309674734 -0.0681413748439388 2320 29
"89" "24876598a61ceed4e05cadb1c44779a0" 2.90794309674734 -0.0681413748439388 2320 29
"90" "32c38dac5159acf120be73f6d511353d" 2.90794309674734 -0.0681413748439388 2320 29
"91" "782b5f6cd8afaccda1672f16b4cc141e" 2.90794309674734 -0.0681413748439388 2320 29
"92" "78c25ec585dff352fd95138aa5d65fa3" 2.90794309674734 -0.0681413748439388 2320 29
"93" "8a8b04274ee6dfae66f7475b3a34cd91" 2.90794309674734 -0.0681413748439388 2320 29
"94" "8b27aff59261ce64341554c52c341aaa" 2.90794309674734 -0.0681413748439388 2320 29
"95" "cd0951d384a1fcbea86b76de1db0650c" 2.90794309674734 -0.0681413748439388 2320 29
"96" "ddc7c91fb2c8200e7b230deefd4a5b50" 2.90794309674734 -0.0681413748439388 2320 29
"97" "e662c4255904d5745ec8ed3db822c549" 2.90794309674734 -0.0681413748439388 2320 29
"98" "ea9a4071bfa860f19715d91663b737d2" 2.90794309674734 -0.0681413748439388 2320 29
"99" "eb47f14a8f99080adb48689f35297d64" 2.90794309674734 -0.0681413748439388 2320 29
"100" "f35c0a576bb1ab3577191cb12352c249" 2.90794309674734 -0.0681413748439388 2320 29
"101" "84a23c58636e70158a8023a00735e0d4" 3.34251820958472 -0.103415466712443 3270 32
"102" "ed3719300fae6f3f04975c1023f62086" 3.34251820958472 -0.103415466712443 3270 32
"103" "57b3beebda7862a64be26dc80e2863c2" 2.2869528443194 -0.0535502886608845 1346 14
"104" "255a1e1ab6d664d63982de4b2e971c4d" 1.59349823965229 -0.0285735041720079 1013 2
"105" "3b9848bcf6e8ea84a7d5ba080be7fefe" 1.59349823965229 -0.0285735041720079 1013 2
"106" "ff3b4d0459c8fb12eb4b391fe1f26bca" 1.59349823965229 -0.0285735041720079 1013 2
"107" "08be73f555ee72fde898169f7d8b151b" 1.50642519305549 0.00911086986296337 1159 2
"108" "1323e96cf65e5c7acf17a199c54a8e1e" 1.50642519305549 0.00911086986296337 1159 2
"109" "1d9d5eba88a2c9c2a5c83add25885633" 1.50642519305549 0.00911086986296337 1159 2
"110" "31b65cf264b1a8cef324a4ced2b07c79" 1.50642519305549 0.00911086986296337 1159 2
"111" "39d3c66e88e584e8a80123c6b0d35412" 1.50642519305549 0.00911086986296337 1159 2
"112" "3bcb3ed262a812f643856861ff6122a0" 1.50642519305549 0.00911086986296337 1159 2
"113" "444c5642fec170cd5f18e73e823bf366" 1.50642519305549 0.00911086986296337 1159 2
"114" "5623a932ace577bbcad9b0f70414ad2a" 1.50642519305549 0.00911086986296337 1159 2
"115" "916adfa400e0aa7203ee2ea3bad69c49" 1.50642519305549 0.00911086986296337 1159 2
"116" "a4f40a6ca0e435b70969bbd76fea05ac" 1.50642519305549 0.00911086986296337 1159 2
"117" "bb1d7cbc6890db36e24d0cd2e661bd10" 1.50642519305549 0.00911086986296337 1159 2
"118" "d58ecfce2328aa3f2faa2fe6ce9f8177" 1.50642519305549 0.00911086986296337 1159 2
"119" "de290830b8e4f9fd2281c5b33942de8a" 1.50642519305549 0.00911086986296337 1159 2
"120" "00aacbb5fa49e938f61abca2e915e279" 1.50751711615722 0.0456288793210829 1169 5
"121" "00ea24154f58f05f38011a877f778acf" 1.50751711615722 0.0456288793210829 1169 5
"122" "017ed426579958f230435b257f26e9b4" 1.50751711615722 0.0456288793210829 1169 5
"123" "01b44bcaac0b01e2a415bcf697bb8371" 1.50751711615722 0.0456288793210829 1169 5
"124" "0465df53ceabb70ef5f7aac172e0a28a" 1.50751711615722 0.0456288793210829 1169 5
"125" "053b1d0931d9ce46c7d1950e107ad621" 1.50751711615722 0.0456288793210829 1169 5
"126" "05ff9b624d4c539f4834c99114be2c97" 1.50751711615722 0.0456288793210829 1169 5
"127" "09731cf8e0c701c985fa4e03cd4d41b0" 1.50751711615722 0.0456288793210829 1169 5
"128" "098fe60da50382b453928ebfed554b50" 1.50751711615722 0.0456288793210829 1169 5
"129" "0b3de3d054b46e5bfa39c2c26ef763b2" 1.50751711615722 0.0456288793210829 1169 5
"130" "0b970300d0631e3b013b935afbaa6d6c" 1.50751711615722 0.0456288793210829 1169 5
"131" "0cbe27ca5d3ae143d24b3b55f9aeb182" 1.50751711615722 0.0456288793210829 1169 5
"132" "0e3090e52280ba2a5365bc56c1883789" 1.50751711615722 0.0456288793210829 1169 5
"133" "0e54f99f69ee175f30356f4860780054" 1.50751711615722 0.0456288793210829 1169 5
"134" "117843e2ba316f3df003f604d7bd3244" 1.50751711615722 0.0456288793210829 1169 5
"135" "117bc5633c7f0a46720b6f2acdc95bfe" 1.50751711615722 0.0456288793210829 1169 5
"136" "139279a1d3b01118c881f0d94b877803" 1.50751711615722 0.0456288793210829 1169 5
"137" "15f3fde868271c4b2ffd378b8a8cb314" 1.50751711615722 0.0456288793210829 1169 5
"138" "18f0e852e25adf69565ec9b1c0d46d23" 1.50751711615722 0.0456288793210829 1169 5
"139" "19925a9f878c79f2f4d97d9691db4bab" 1.50751711615722 0.0456288793210829 1169 5
"140" "1a31e460347f99c3a677126c94ac9d05" 1.50751711615722 0.0456288793210829 1169 5
"141" "1aedc30b657f529ad858dc8dc2d569c9" 1.50751711615722 0.0456288793210829 1169 5
"142" "1b4cb34410805b67f6c9ebcecd379e98" 1.50751711615722 0.0456288793210829 1169 5
"143" "1c0756e0246ebab41ed415faae888eb6" 1.50751711615722 0.0456288793210829 1169 5
"144" "1cdba042e0daeec3575efc9f521ec07f" 1.50751711615722 0.0456288793210829 1169 5
"145" "1d713e3b610ed64d1bd98466017be3a6" 1.50751711615722 0.0456288793210829 1169 5
"146" "1ef491eb408e17e53f8e0c8402b97ea8" 1.50751711615722 0.0456288793210829 1169 5
"147" "1f003a60df785f196bd1e013ef961175" 1.50751711615722 0.0456288793210829 1169 5
"148" "1f4c018f89e4d109f0a648b9185d1e3a" 1.50751711615722 0.0456288793210829 1169 5
"149" "1fbf22ae69ad007125313946e1a967f3" 1.50751711615722 0.0456288793210829 1169 5
"150" "212e504b49f497cb095771ff6c7de4bc" 1.50751711615722 0.0456288793210829 1169 5
"151" "2147d3f3493c59358c4099c2f21d71d2" 1.50751711615722 0.0456288793210829 1169 5
"152" "2207378ea468cfe57566eb5874a64900" 1.50751711615722 0.0456288793210829 1169 5
"153" "243b993f40719eb0d325e3609a823380" 1.50751711615722 0.0456288793210829 1169 5
"154" "25e04f36ddb70408dc519775088503b2" 1.50751711615722 0.0456288793210829 1169 5
"155" "266bb9dfcd3ccfc81aa012be97f310c2" 1.50751711615722 0.0456288793210829 1169 5
"156" "26b249c4d1cbe124ba23c39d8cfd90aa" 1.50751711615722 0.0456288793210829 1169 5
"157" "27fe0d33d6c80a6f5ea97bd4e7c26151" 1.50751711615722 0.0456288793210829 1169 5
"158" "2a2569b91a28f8a6b1e1d1196d85225e" 1.50751711615722 0.0456288793210829 1169 5
"159" "2ab658df94eb7674f469c3fe26a0aa17" 1.50751711615722 0.0456288793210829 1169 5
"160" "2cd2547d58e70a3b1e7c4275973d5124" 1.50751711615722 0.0456288793210829 1169 5
"161" "2d17121c6adf6fcd117a5ae98ddc305f" 1.50751711615722 0.0456288793210829 1169 5
"162" "2da6150ab2e3043bd3233521654c0b59" 1.50751711615722 0.0456288793210829 1169 5
"163" "2e8735bba7e6c7c16bfbe53c9077a7d6" 1.50751711615722 0.0456288793210829 1169 5
"164" "2f5479d50c16687fb0d31718599daa60" 1.50751711615722 0.0456288793210829 1169 5
"165" "2fa558d5a7e8fc1f8692efda0169547d" 1.50751711615722 0.0456288793210829 1169 5
"166" "2fbcc6e9f7e231c5fc9d18f3bd1b16da" 1.50751711615722 0.0456288793210829 1169 5
"167" "305f8156c2557dbf20ebfafd622832a3" 1.50751711615722 0.0456288793210829 1169 5
"168" "30bf7f669f92faeff1fe99994ca1b2d2" 1.50751711615722 0.0456288793210829 1169 5
"169" "321fa1269fac02b8937299d28066e247" 1.50751711615722 0.0456288793210829 1169 5
"170" "330ac072fed1abdd134534db4841ac5f" 1.50751711615722 0.0456288793210829 1169 5
"171" "351d03934a143aebc75d17d50b8495e7" 1.50751711615722 0.0456288793210829 1169 5
"172" "374497a75fc9e1ddc0dc169cd57468d7" 1.50751711615722 0.0456288793210829 1169 5
"173" "386b840d2535d60731cf6e75bfa47849" 1.50751711615722 0.0456288793210829 1169 5
"174" "3894c0d67e57ee8b1a7684def4d171aa" 1.50751711615722 0.0456288793210829 1169 5
"175" "3926fb04d9c5877cb8e111a85fc2c31f" 1.50751711615722 0.0456288793210829 1169 5
"176" "3a82b9f39f1b17daae377a4c817b309b" 1.50751711615722 0.0456288793210829 1169 5
"177" "3d28437c5c40fdacf33d1dc8f794d800" 1.50751711615722 0.0456288793210829 1169 5
"178" "3d61120dc582978947544ec25fd2f23f" 1.50751711615722 0.0456288793210829 1169 5
"179" "3e3ca76447145112358a6f79c7fe1809" 1.50751711615722 0.0456288793210829 1169 5
"180" "40240fcf80cb695557f0db8ffc6a6314" 1.50751711615722 0.0456288793210829 1169 5
"181" "4174f9770101ce8933f296398ea03ee2" 1.50751711615722 0.0456288793210829 1169 5
"182" "42a3bd9bbb997d1e929de22911b633b3" 1.50751711615722 0.0456288793210829 1169 5
"183" "42c95c4875e989aff992bb162255e6af" 1.50751711615722 0.0456288793210829 1169 5
"184" "4351480707933284f677d6f8d5802b47" 1.50751711615722 0.0456288793210829 1169 5
"185" "4354e23a4868e137290190048219fcde" 1.50751711615722 0.0456288793210829 1169 5
"186" "4388a5b041785c9764e8121882d8c6c9" 1.50751711615722 0.0456288793210829 1169 5
"187" "43b7ded77677fc476db0818640e23a41" 1.50751711615722 0.0456288793210829 1169 5
"188" "44768b872c4e43d6e983aaa81f7ac83e" 1.50751711615722 0.0456288793210829 1169 5
"189" "455695756d13f9f80acb8faf1ef110e5" 1.50751711615722 0.0456288793210829 1169 5
"190" "456d6299503c30fc387407e640b2c8e4" 1.50751711615722 0.0456288793210829 1169 5
"191" "47c93ffa9812e96fb26d6e44ffed7208" 1.50751711615722 0.0456288793210829 1169 5
"192" "48cb3696d8fb95d80e1d614354b8d2e0" 1.50751711615722 0.0456288793210829 1169 5
"193" "4917795a90eddb74018771061ebe6dbd" 1.50751711615722 0.0456288793210829 1169 5
"194" "4a535d0a1cac5c8ab3286c44cc484330" 1.50751711615722 0.0456288793210829 1169 5
"195" "4b360d346e0ff326239f399757e41748" 1.50751711615722 0.0456288793210829 1169 5
"196" "4bef173d7effd183ac6632231beb0ab1" 1.50751711615722 0.0456288793210829 1169 5
"197" "4c639554631b4ed9aface6e49c9a1248" 1.50751711615722 0.0456288793210829 1169 5
"198" "4ea41d04238d34be4a622c61129ac350" 1.50751711615722 0.0456288793210829 1169 5
"199" "500923f5463fcac1635c7ccf32d7617f" 1.50751711615722 0.0456288793210829 1169 5
"200" "531b10e6c17476bba61867c361f4e5bd" 1.50751711615722 0.0456288793210829 1169 5
"201" "56040f61c56d66a654d9282166a0cd24" 1.50751711615722 0.0456288793210829 1169 5
"202" "57f83a8332992e14a6ad10456f409ef5" 1.50751711615722 0.0456288793210829 1169 5
"203" "58bd3df5b46ad57af33814b495ada1e5" 1.50751711615722 0.0456288793210829 1169 5
"204" "5a9eb2d99171a909fc46f6db3a3ced32" 1.50751711615722 0.0456288793210829 1169 5
"205" "5c6a254d0c17513f1d1883e914b98eb2" 1.50751711615722 0.0456288793210829 1169 5
"206" "5c87a2d6ad1845159521598ef4588ecf" 1.50751711615722 0.0456288793210829 1169 5
"207" "5d70ad0787f6b6bd89bb2761e547549e" 1.50751711615722 0.0456288793210829 1169 5
"208" "6020c19e95ae2e0f05af5ed1653c0983" 1.50751711615722 0.0456288793210829 1169 5
"209" "60602ff3e929ea30364a5d4b06836e57" 1.50751711615722 0.0456288793210829 1169 5
"210" "625f63e03d70ae9d315bef378c92daa0" 1.50751711615722 0.0456288793210829 1169 5
"211" "6268c7b40cb3439aa919329b6bec5b43" 1.50751711615722 0.0456288793210829 1169 5
"212" "62a8e89165f784d2023662badf1e3242" 1.50751711615722 0.0456288793210829 1169 5
"213" "64097463ad8839f56dd44dcddb1f58ec" 1.50751711615722 0.0456288793210829 1169 5
"214" "6558f00155d17ce281b3d0486149ac91" 1.50751711615722 0.0456288793210829 1169 5
"215" "65d34b1df1eb4423aee8093a62cb4816" 1.50751711615722 0.0456288793210829 1169 5
"216" "680c5af76cb292042f90affb27c38502" 1.50751711615722 0.0456288793210829 1169 5
"217" "6891c3e262787e96669c0f91e0a27e44" 1.50751711615722 0.0456288793210829 1169 5
"218" "68a8058100526ecb81bf0ffe15b7579f" 1.50751711615722 0.0456288793210829 1169 5
"219" "6989ba68ff1a9e068c7283b6f0f5ba7f" 1.50751711615722 0.0456288793210829 1169 5
"220" "6c57f886e709d4e1c697ad973ae2a3f0" 1.50751711615722 0.0456288793210829 1169 5
"221" "6cbf79936eb7830485141b966ef7e007" 1.50751711615722 0.0456288793210829 1169 5
"222" "6f8812941bb3b204786209f9ca0bceaa" 1.50751711615722 0.0456288793210829 1169 5
"223" "711e73640f22a0637154d740f9c7f041" 1.50751711615722 0.0456288793210829 1169 5
"224" "72faa170bd61c86aab7e2c09249e0cce" 1.50751711615722 0.0456288793210829 1169 5
"225" "73d465f4fb60d61b0d7a2f974fd22038" 1.50751711615722 0.0456288793210829 1169 5
"226" "748cb9056db23997a79b044abeed7da6" 1.50751711615722 0.0456288793210829 1169 5
"227" "76b8ca4f5263cc6f0f8b003b5d94bf12" 1.50751711615722 0.0456288793210829 1169 5
"228" "7781f4b47fa87a513dd33ed6d0154e1e" 1.50751711615722 0.0456288793210829 1169 5
"229" "78d84afc78bd1af02d18c049824d5a4d" 1.50751711615722 0.0456288793210829 1169 5
"230" "794fa0a7b2b09c277f540e3cc7fb939c" 1.50751711615722 0.0456288793210829 1169 5
"231" "79588eca17699c3929eee240fe569317" 1.50751711615722 0.0456288793210829 1169 5
"232" "7db27bf55b3d62ced5e732c443c9db6d" 1.50751711615722 0.0456288793210829 1169 5
"233" "8036da76d5a708d03ba3b43a184b34bf" 1.50751711615722 0.0456288793210829 1169 5
"234" "8073dd4c19198721c9a6829e4c5b6314" 1.50751711615722 0.0456288793210829 1169 5
"235" "821c491d3fb9c97529eb6ab571b62065" 1.50751711615722 0.0456288793210829 1169 5
"236" "840aeb97f9563f1122865802facd6922" 1.50751711615722 0.0456288793210829 1169 5
"237" "847b09f9567902ba803cba266962c071" 1.50751711615722 0.0456288793210829 1169 5
"238" "84fcd2723d42a77fa6fcc808bb41edd5" 1.50751711615722 0.0456288793210829 1169 5
"239" "85c7ef3b52cb71dcbe0854cf7a49b535" 1.50751711615722 0.0456288793210829 1169 5
"240" "86f79aaf6f2b7ee4cfb184f85424ce5b" 1.50751711615722 0.0456288793210829 1169 5
"241" "8782e326db3237c4ef1f83331d483a12" 1.50751711615722 0.0456288793210829 1169 5
"242" "87b5ef13cd7224cbb92fe7ee62254e36" 1.50751711615722 0.0456288793210829 1169 5
"243" "885e35da0b2d14bbc104125966e113a7" 1.50751711615722 0.0456288793210829 1169 5
"244" "88da25530b9e7bad038a7fba1f18696d" 1.50751711615722 0.0456288793210829 1169 5
"245" "8990dc7f18c3be2e677930c634cd6454" 1.50751711615722 0.0456288793210829 1169 5
"246" "8a014d1c0047ef2fc6d7530fef97dc0c" 1.50751711615722 0.0456288793210829 1169 5
"247" "8b30258e264d639295d653d7d2bdbb8a" 1.50751711615722 0.0456288793210829 1169 5
"248" "8cae5bdf1ed45562157ace92fa870037" 1.50751711615722 0.0456288793210829 1169 5
"249" "8edbda68b25c57dde9598e1dc88b3844" 1.50751711615722 0.0456288793210829 1169 5
"250" "8f3e7911536f23d48c901f633c7248d0" 1.50751711615722 0.0456288793210829 1169 5
"251" "8f933b386cbaa3a30f516a687f742d88" 1.50751711615722 0.0456288793210829 1169 5
"252" "90280fcdec372042735c0c5179627fde" 1.50751711615722 0.0456288793210829 1169 5
"253" "929e5a1c5ec6f50dcddf67d9ae9a053b" 1.50751711615722 0.0456288793210829 1169 5
"254" "92bc9dd0c788efae3011221b5fb7705a" 1.50751711615722 0.0456288793210829 1169 5
"255" "93121ea3ca26d55fb9825e853735a24d" 1.50751711615722 0.0456288793210829 1169 5
"256" "94d1fc6714cf324cc11e0f19664caa87" 1.50751711615722 0.0456288793210829 1169 5
"257" "97b3d01b142aa70b3ccb44abccfbf559" 1.50751711615722 0.0456288793210829 1169 5
"258" "97dc54e80b9e0276da9807aea2486961" 1.50751711615722 0.0456288793210829 1169 5
"259" "98feeed40902d272f719b6bdb40859ad" 1.50751711615722 0.0456288793210829 1169 5
"260" "99867e999f790c4090390d05aa6a72cb" 1.50751711615722 0.0456288793210829 1169 5
"261" "9a4d0c772876109be9e7854ae19830e5" 1.50751711615722 0.0456288793210829 1169 5
"262" "9c2ec201402858e1924102e8dac3d4e6" 1.50751711615722 0.0456288793210829 1169 5
"263" "9d8fbbc03aa2bf424790ba12a8547092" 1.50751711615722 0.0456288793210829 1169 5
"264" "9e224be534879694cec191f6ea40a6a0" 1.50751711615722 0.0456288793210829 1169 5
"265" "9e9013f887445a058b64e7a0553164f8" 1.50751711615722 0.0456288793210829 1169 5
"266" "9eaf0c88981614e3ea51763a28babe5c" 1.50751711615722 0.0456288793210829 1169 5
"267" "9eefc5e0de5f1673a4b68e3e297faf51" 1.50751711615722 0.0456288793210829 1169 5
"268" "9f0697b97be8c5e99448520a10efc5e7" 1.50751711615722 0.0456288793210829 1169 5
"269" "a00204c358dfbe5c2635abd4d863fa2f" 1.50751711615722 0.0456288793210829 1169 5
"270" "a0a02fd4d34e8d6606e112f0ad42ba8a" 1.50751711615722 0.0456288793210829 1169 5
"271" "a0abd14842c694f5a064b0b773b79b1e" 1.50751711615722 0.0456288793210829 1169 5
"272" "a10bbef0e89651544d25344214d599ea" 1.50751711615722 0.0456288793210829 1169 5
"273" "a1e49e2944e759a35e39f767f123f24b" 1.50751711615722 0.0456288793210829 1169 5
"274" "a23e203f70669acf340ee8b85d2d3117" 1.50751711615722 0.0456288793210829 1169 5
"275" "a25fc69ff4b3be76568a03e696f0c34c" 1.50751711615722 0.0456288793210829 1169 5
"276" "a41b71e580860c78322cbce0aec2483d" 1.50751711615722 0.0456288793210829 1169 5
"277" "a602a92c989aaca528efa86368f827f8" 1.50751711615722 0.0456288793210829 1169 5
"278" "aa20df4228bd6ff286ea1845ca40a051" 1.50751711615722 0.0456288793210829 1169 5
"279" "ab5981b4a220352554a3f17c0cfb9b16" 1.50751711615722 0.0456288793210829 1169 5
"280" "abda46d9c72b39e1082bf862a12c60d9" 1.50751711615722 0.0456288793210829 1169 5
"281" "ac885b30bd10d1bf68a02ed8909dbfda" 1.50751711615722 0.0456288793210829 1169 5
"282" "acaa47472edbd84b282a68ad664e05d7" 1.50751711615722 0.0456288793210829 1169 5
"283" "accf873b431ce51a18d4ae15d9e7f7f9" 1.50751711615722 0.0456288793210829 1169 5
"284" "adbcd9eb012270f212f19b2d61c422e9" 1.50751711615722 0.0456288793210829 1169 5
